اسافين 6 ملي بلاستيك عدد 2000 (50 باكيت *40 حبة ),13,4.5
اسافين 6 ملي بلاستيك  (تعبئة  1000),13,1.8
اسافين 6 ملي بلاستيك  (شوال ),6,2.65
براغي ابيض ( شيبورد ) 3.5 * 16 ناعم ( تعبئة 1000 ),13,1.79
اسافين 8 ملي بلاستيك  (تعبئة  200),13,0.75
اسافين 10 ملي بلاستيك  (تعبئة  100),13,0.89
براغي 5*35 ملي مع اسافين 6 ملي عدد 50 ( تعبئة 50 باكيت ),17,16
براغي 5*35 ملي مع اسافين 6 ملي عدد 50,13,0.4
براغي 4*35 ملي مع اسافين 6 ملي عدد 50 ( تعبئة 50 باكيت ),17,14.9
اسافين جبسنبورد (تعبئة 100),13,3.5
برغي مع  سمونة  1.5 سم (تعبئة 100),13,1.4
برغي مع  سمونة 7  سم,6,1.65
برغي مع  سمونة 8   سم,6,1.65
براغي اسود ( شيبورد ) 3.5 * 16,6,1.79
براغي اسود ( شيبورد ) 3.5 * 18,6,1.79
براغي اسود ( شيبورد ) 3.5 * 20,6,1.79
براغي اسود ( شيبورد ) 3.5 * 25,6,1.79
براغي اسود ( شيبورد ) 3.5 * 30,6,1.79
براغي اسود ( شيبورد ) 3.5 * 35,6,1.79
براغي اسود ( شيبورد ) 3.5 * 40,6,1.79
براغي اسود ( شيبورد ) 3.5 * 50,6,1.79
براغي اسود ( شيبورد ) 3.5 * 60,6,1.79
براغي اسود ( شيبورد ) 3.5 * 70,6,1.79
براغي اسود جبسنبورد ناعم 4.2*35,6,1.79
براغي اسود 4.2*35 خشن ( التعبئة 500 ),13,3.75
"براغي اسود جيبسنبورد ناعم 1"" تايواني ( تعبئة 1000 )",13,3.95
براغي اسود جيبسنبورد ناعم 3.5*25 صيني,6,1.79
براغي اسود جيبسنبورد ناعم 3.5*50 صيني,6,1.79
براغي شيبورد 3.5* 50 ناعم ( بوكس كهرباء ),6,1.79
براغي شيبورد 4 * 16,6,1.79
براغي شيبورد 4 * 18,6,1.79
براغي شيبورد 4 * 20,6,1.79
براغي شيبورد 4 * 25,6,1.79
براغي شيبورد 4 * 30,6,1.79
براغي شيبورد 4 * 35,6,1.79
براغي شيبورد 4 * 40,6,1.79
براغي شيبورد 4 * 50,6,1.79
براغي شيبورد 4 * 60,6,1.79
براغي شيبورد 3.5 * 16 خشن,6,1.79
براغي شيبورد 3.5 * 18 خشن,6,1.79
براغي شيبورد 3.5 * 20 خشن,6,1.79
براغي شيبورد 3.5 * 25 خشن,6,1.79
براغي شيبورد 3.5 * 30 خشن,6,1.79
براغي شيبورد 3.5 * 35 خشن,6,1.79
براغي شيبورد 3.5 * 40 خشن,6,1.79
براغي شيبورد 3.5 * 50 خشن,6,1.79
براغي شيبورد 4.2 * 60 خشن,6,1.79
براغي شيبورد 4 * 70,6,1.79
براغي شيبورد 4.5 * 25 ( تعبئة 500 ),13,1.79
براغي شيبورد 5 * 18,6,1.79
براغي شيبورد 5 * 20,6,1.79
براغي شيبورد 5 * 25,6,1.79
براغي شيبورد 5 * 30,6,1.79
براغي شيبورد 5 * 35,6,1.79
براغي شيبورد 5 * 40,6,1.79
براغي شيبورد 5 * 50,6,1.79
براغي شيبورد 5 * 60,6,1.79
براغي شيبورد 5 * 70,6,1.79
براغي شيبورد 5 * 80,6,1.79
براغي شيبورد 5 * 100,6,1.79
"براغي سلف درل فلات   1/2"" تايواني (تعبئة 1000 )",13,4.9
"براغي سلف درل فلات 5/8"" تايواني (تعبئة 1000)",13,5.15
"براغي سلف درل فلات 3/4"" تايواني (تعبئة 1000 )",13,5.9
"براغي سلف درل فلات 1"" تايواني (تعبئة 1000 )",13,6.75
"براغي سلف درل فلات  1.25"" تايواني (تعبئة 1000 )",13,8.25
"براغي سلف درل فلات  3"" تايواني (تعبئة 500 )",13,5
"براغي سلف درل   1/2"" تايواني (تعبئة 1000 )",13,5.15
"براغي سلف درل 5/8"" تايواني (تعبئة 1000)",13,5.9
"براغي سلف درل 3/4"" تايواني (تعبئة 1000 )",13,6.4
"براغي سلف درل 1"" تايواني (تعبئة 1000 )",13,7.25
"براغي سلف درل  1.25"" تايواني (تعبئة 1000 )",13,8.25
"براغي سلف درل 1.5"" تايواني (تعبئة 1000 )",13,9.25
"براغي سلف درل 2"" تايواني (تعبئة 1000)",13,11.25
"براغي سلف درل 2.1/2"" تايواني (تعبئة 500)",13,7.65
"براغي سلف درل 3"" تايواني (تعبئة 250)",13,5.3
"براغي سلف درل  2/1"" - 12 ملي صيني (تعبئة 1000)",13,4.25
"براغي سلف درل   5/8"" - 16 ملي صيني (تعبئة 1000)",13,4.75
"براغي سلف درل  3/4"" - 19 ملي صيني (تعبئة 1 كغ )",13,2.3
"براغي سلف درل   1 "" - 25 ملي  صيني ( تعبئة 1 كغ )",13,2.3
"براغي سلف درل   1.5 "" - 38 ملي صيني (تعبئة 1 كغ )",13,2.3
"براغي سلف درل 1.25"" - 32 ملي صيني (تعبئة 500)",13,3.5
"براغي سلف درل  2 "" - 51 ملي صيني (تعبئة 1 كغ )",13,2.3
براغي اسود ( شيبورد ) 4.2 * 60,6,1.79
براغي اسود ( شيبورد ) 4.2 * 70,6,1.79
براغي اسمنت بورد 3.5 * 25 ملي ( تعبئة 500 ),13,2.75
"براغي هنجر 1"" تايواني ( التعبئة 500 )",13,11.4
"براغي هنجر 1.5"" تايواني ( التعبئة 400 )",13,11.75
"براغي هنجر 2"" تايواني ( التعبئة 400 )",13,14
"براغي هنجر 2.5"" تايواني ( التعبئة 250 )",13,10.75
"براغي هنجر 3"" تايواني ( التعبئة 200 )",13,9.4
"براغي هنجر 4"" تايواني ( التعبئة 200 )",13,15.05
"براغي هنجر 6"" تايواني ( التعبئة 100 )",13,17.2
"براغي هنجر 1"" صيني (تعبئة 250)",13,4.25
"براغي هنجر 1"" صيني (تعبئة 500)",13,8.25
"براغي هنجر 1.5"" صيني (تعبئة 300)",13,7.25
"براغي هنجر 2 "" صيني (تعبئة 250)",13,8.25
رول بلاك نحاس 6*50 ملي ( تعبئة 150 ),13,10.7
رول بلاك مجلفن 8*80  ملي ( تعبئة 50 ),13,6.3
رول بلاك مجلفن 10*80  ملي (تعبئة 30 ),13,5.65
رول بلاك مجلفن 12*100 ملي (تعبئة 15 ),13,4.85
رول بلاك 6 ملي عادي (تعبئة 100 ),13,7.15
رول بلاك 8 ملي عادي (تعبئة 50 ),13,6.45
رول بلاك 10 ملي عادي (تعبئة 30 ),13,6.1
رول بلاك 12 ملي عادي (تعبئة 15 ),13,5.95
رول بلاك 6 ملي شنكل (تعبئة 60),13,6.2
رول بلاك 8 ملي  شنكل (تعبئة 30),13,4.65
رول بلاك 10 ملي شنكل (تعبئة 20),13,5.45
رول بلاك 12 ملي  شنكل (تعبئة 10),13,4.65
رول بلاك حلقة كاملة 6 ملي ( تعبئة 60 ),13,5.85
رول بلاك حلقة كاملة 8 ملي ( تعبئة 30 ),13,4.9
رول بلاك حلقة كاملة 10 ملي ( تعبئة 20 ),13,5.6
براغي مشكلة,6,0
براغي أبيض مجلفن تعبئة 500,13,4.75
براغي سخان ماء   قطر 9 ملي طول 8.5 سم  صيني,13,0.25
براغي مغسلة قطر 10 ملي  طول 8.5 سم  صيني,13,0.25
براغي مرحاض  قطر 6 ملي  طول 8.5  سم  صيني,13,0.25
براغي مغسلة قطر 10 ملي  طول 12 سم هندي,16,0.35
براغي سخان ماء قطر 10 ملي  طول 9 سم هندي,16,0.35
براغي مرحاض قطر 6 ملي  طول 9 سم هندي,16,0.35
طقم ذكر تسنين براغي عكسي ( تعبئة 5 ),19,1.75
طقم مبرد 18 سم HARDEN ( تعبئة 5),13,1.95
مسمار فولاذ مجلفن 3 سم * 3 ملي صيني,13,0.32
مسمار فولاذ مجلفن 6 سم * 3.2 ملي صيني( التعبئة 100 باكيت ),17,35.9
مسمار فولاذ مجلفن 8 سم * 4 ملي صيني ( التعبئة 50 باكيت ),17,35.9
مسمار فولاذ مجلفن 10 سم * 4.2 ملي صيني ( تعبئة 50 باكيت ),17,49.5
مسمار هواء F15 ( تعبئة 5000 ),13,0.85
مسمار هواء F20 ( تعبئة 5000 ),13,1.1
مسمار هواء F25 ( تعبئة 5000 ),13,1.35
مسمار هواء F30 ( تعبئة 5000 ),13,1.65
مسمار هواء F40 ( تعبئة 5000 ),13,2.25
مسمار هواء F50 ( تعبئة 5000 ),13,2.75
مسمار فولاذ حرف L ( 3سم ),6,1.5
مسمار فولاذ حرف L ( 4سم ),6,1.5
مسمار فولاذ حرف L ( 5سم ),6,1.5
مسمار فولاذ حرف L ( 6سم ),6,1.5
مسمار بناء 8 سم سعودي ( الوزن 2 كغ ),13,2.222
طلق و شرشور جبسنبورد ( التعبئة 100 + 100 ),13,5.5
فرد طلق وشرشور,16,182
"براغي ديكسون 3/4 ""   ( تعبئة 144 )",13,2.25
"براغي ديكسون 1 ""   ( تعبئة 144 )",13,2.5
"براغي ديكسون 1.5 ""   ( تعبئة 144 )",13,2.75
"براغي ديكسون 2 ""   ( تعبئة 144 )",13,3.25
"براغي ديكسون 2.5 ""   ( تعبئة 144 )",13,3.75
"براغي ديكسون 3 ""   ( تعبئة 144 )",13,4.25
"براغي ديكسون 4 ""   ( تعبئة 144 )",13,4.95
غراء خشب ابيض 100 غم SK تركي,16,0.6
غراء خشب ابيض 350 غم SK تركي,16,1.25
غراء خشب ابيض 700 غم SK تركي,16,1.95
اجو 2.5 كيلو غرام SK جودة عالية صيني,16,6.5
اجو 200 غرام دنلوب,16,0.75
اجو 40 غرام CONTACT,16,0.5
اجو 200 غرام CONTACT,16,1
اجو 600 غرام CONTACT,16,2.25
اجو 2.5 كيلو غرام دنلوب,16,7.25
معجونة فراغات 360 غرام تركي,16,1.6
غراء متعدد الاستخدام 250 غم اسباني,16,1.25
غراء متعدد الاستخدام 500 غم اسباني,16,1.55
غراء متعدد الاستخدام 750 غم اسباني,16,1.9
لاصق فئران 100 غم ( تعبئة 25 ),13,13.75
مصيدة فئران,21,4.8
لاصق مواسير PVC (160) غرام دنلوب,16,1.05
لاصق مواسير PVC (250) غرام دنلوب,16,1.5
لاصق مواسير PVC (500) غرام دنلوب,16,2.75
لاصق مواسير PVC كيلو غرام دنلوب,16,4.5
ستوك لاصق رخام 250 غرام (صافي) مع منشف صيني,16,0.99
ستوك لاصق رخام 750 غرام (صافي) مع منشف صيني,16,1.85
ستوك لاصق رخام 3 كيلو غرام (صافي) مع منشف صيني,16,4.65
ستوك لاصق رخام 20 كيلو غرام (صافي) مع منشف صيني,16,27.9
ستوك لاصق رخام 200 غرام مع منشف SLEM ايطالي,16,1.24
ستوك لاصق رخام كيلو غرام مع منشف SLEM ايطالي,16,2.61
ستوك لاصق رخام 2.7  كيلو غرام مع منشف SLEM ايطالي,16,4.9
تب المنيوم 10 م HIGHPOWER,16,0.55
تب المنيوم 20 م HIGHPOWER,16,1.1
تب  كورنر 25 يارد HIGHPOWER,16,3.15
تب كورنر 25 يارد HIGHPOWER PVC,16,2.25
رقعة منخل 2 م HIGHPOWER,16,0.95
سلك تربيط 1 ملي ( 12 كغ ),10,
سلك تربيط 2.2 ملي ( 50 كغ ),23,53.9
سلك تربيط 1 ملي ( 15 كغ ),10,14.85
تب دبل فيس أسود 1.2 سم HIGHPOWER,16,0.31
تب دبل فيس أسود 1.5 سم HIGHPOWER,16,0.37
تب مقاوم للمياه جودة عالية 5 سم * 5 م HIGHPOWER,16,1.4
تب مقاوم للمياه جودة عالية 10 سم * 5 م HIGHPOWER,16,2.4
تب مقاوم للمياه جودة عالية 30 سم * 5 م HIGHPOWER,16,6.95
تب مانع تسرب 2.2 سم * 3.2 م HIGHPOWER,16,2.5
تب مانع تسرب 3.8 سم * 3.2 م HIGHPOWER,16,2.9
تب دبل فيس أسود 2 سم HIGHPOWER,16,0.47
تب دبل فيس أسود 2.5  سم HIGHPOWER,16,0.53
تب دبل فيس أسود 3 سم HIGHPOWER,16,0.59
تب دبل فيس أسود 5 سم HIGHPOWER,16,0.89
تب دبل فيس أسود 4 سم HIGHPOWER,16,0.72
تب كهرباء  لون أسود highpower (تعبئة 10),13,1.6
تب كهرباء  لون أحمر highpower (تعبئة 10),13,1.6
تب كهرباء  لون أصفر highpower (تعبئة 10),13,1.6
تب كهرباء  لون أزرق highpower (تعبئة 10),13,1.6
تب كهرباء  لون أبيض highpower (تعبئة 10),13,1.6
تب كهرباء  لون أخضر highpower (تعبئة 10),13,1.6
تب كهرباء  لون سكني highpower (تعبئة 10),13,1.6
تب كهرباء  لون بني highpower (تعبئة 10),13,1.6
تب دبل فيس شفاف 2 سم طول 10 م,16,0.67
تب دبل فيس شفاف 2.4 سم طول 10 م,16,0.77
تب دبل فيس شفاف 4 سم طول 10 م,16,1.37
تب دبل فيس شفاف 2 سم طول 25 م,16,1.3
تب دبل فيس شفاف 2.4 سم طول 25 م,16,1.5
تب دبل فيس شفاف 4 سم طول 25 م,16,2.75
تب شقوق جبسنبورد 10 م,16,0.4
تب شقوق جبسنبورد 45 م,16,0.8
تب شقوق جبسنبورد 90 م,16,1.35
تب عاكس تحذيري 50 م,16,7.5
شريط تحذيري 5 سم -  200 يارد,16,1.2
شريط تحذيري 5 سم -  100 م HIGHPOWER ( تعبئة 6 ),13,4.6
تب عزل سكني 14 يارد HIGHPOWER,16,0.45
تب كهرباء  لون أحمر VINI (تعبئة 10),13,1.6
تب كهرباء  لون أسود VINI (تعبئة 10),13,1.6
تب كهرباء  لون أبيض VINI (تعبئة 10),13,1.6
تب كهرباء  لون أزرق VINI (تعبئة 10),13,1.6
تب كهرباء  لون أصفر VINI (تعبئة 10),13,1.6
تب كهرباء  لون أخضر VINI (تعبئة 10),13,1.6
تب مانع انزلاق 5 م لون اسود HIGHPOWER,16,1.45
تب مانع انزلاق 10 م لون اسود HIGHPOWER,16,2.9
تب مانع انزلاق 5 م مضيء  HIGHPOWER,16,3.9
تب مكيف  12 م أسود HIGHPOWER,16,0.6
تب مكيف  12 م أبيض HIGHPOWER,16,0.6
تب مكيف  12 م سكني HIGHPOWER,16,0.6
رقعة تنك 10 سم * 1.5 م HIGHPOWER,16,1.5
رقعة تنك 10 سم * 1.5 م -  جودة عالية HIGHPOWER,16,2
رقعة تنك 20 سم * 1.5 م HIGHPOWER,16,2.9
رقعة تنك 20 سم * 1.5 م جودة عالية HIGHPOWER,16,3.9
ماء زجاج  5 لتر اسباني,16,8.25
ماء زجاج  25 لتر اسباني,16,29.9
سوبر جلو 25 غم مع منشف 100 مل تركي,16,0.75
سوبر جلو 100 غم مع منشف 400 مل تركي,16,2.25
سوبر جلو قطرة  25 غرام تركي,21,6.25
سوبر جلو 50 غم مع منشف 200 مل تركي,16,1.18
سوبر جلو 3 غرام ماليزي ( كرت ),21,2
سوبر جلو 3 غرام ماليزي ( كرت مفرد ),21,2.25
سوبر جلو 40 غرام  مع منشف 200 مل SK تركي ( تعبئة 24 ),17,20.9
معجونة فواصل 600 مل اسباني,16,5.5
سيليكون شفاف 40 مل اصبع تركي,16,0.5
سيليكون حراري تايواني,6,4.25
سيليكون حراري للكاسكيت لون أحمردنلوب ( تعبئة 16),17,14.9
سيليكون حراري للكاسكيت لون أسود دنلوب ( تعبئة 16),17,14.9
سيليكون حراري للكاسكيت 80 مل لون أحمر  تركي,16,0.99
سيليكون حراري للكاسكيت 80 مل لون أسود تركي,16,0.99
سيليكون شفاف 280 غم اسباني ( تعبئة 24 ),17,36.9
معجونة أبيض 450 غم SK تركي ( تعبئة 24 ),17,13.5
معجونة شامبين 450 غم SK تركي ( تعبئة 24 ),17,13.9
معجونة بني غامق 450 غم SK تركي ( تعبئة 24 ),17,13.9
معجونة اسود 450 غم SK تركي (تعبئة 24),17,13.9
معجونة بيج 450 غم SK تركي (تعبئة 24),17,13.9
سيليكون ابيض 280 غم SK تركي ( تعبئة 24 ),17,29.9
سيليكون اسود 280 غم SK تركي ( تعبئة 24 ),17,29.9
سيليكون سكني 280 غم SK تركي ( تعبئة 24 ),17,29.9
سيليكون شفاف 280 غم SK تركي ( تعبئة 24 ),17,29.9
سيليكون شفاف 310 غم الماني ( تعبئة 24 ),17,39.9
سيليكون ابيض 310 غم الماني,21,20.9
سيليكون سكني 310 غم الماني,21,20.9
سيليكون اسود 310 غم الماني,21,20.9
عازل هواء رابر حرف  E,16,0.95
عازل هواء رابر حرف D,16,0.95
عازل هواء فوم - 5 م,16,0.38
فوم 300 مل الماني,21,21.9
فوم 750 مل الماني,21,28.75
فوم 300 مل تركي,21,15.9
فوم 750 مل تركي ( تعبئة 16 ),17,31.2
عازل هواء فوم - 5.5 م,16,0.45
معجونة بني فاتح 450 غم SK تركي (تعبئة 24),17,13.9
معجونة سكني 450 غم SK تركي (تعبئة 24),17,13.9
لاصق شفاف 60 يارد (تعبئة 72),17,24.9
لاصق شفاف 300 يارد,16,1.9
معجونة كابتشينو 450 غم SK تركي (تعبئة 24),17,13.9
لاصق ورق 1 انش (تعبئة 36) SK,17,4.9
لاصق ورق 2 انش (تعبئة 24) SK,17,5.9
لاصق ورق 1 انش (تعبئة 36) pro-tec,17,9
لاصق ورق 2 انش (تعبئة 24) pro-tec,17,11
معجونة سيارات 2500 غم مع منشف,16,3.85
معجونة سيارات كيلو غرام مع منشف SLEM ايطالي,16,2.28
معجونة ابيض 540 غم الماني,21,12.6
معجونة ابيض SIBAX تركي ( تعبئة 24 ),17,14.15
معجونة أسود SIBAX تركي  (تعبئة 24),17,14.15
معجونة بني SIBAX تركي (تعبئة 24),17,14.15
معجونة شوكولاتة تركي(تعبئة24),17,14.9
معجونة شامبين SIBAX تركي  (تعبئة 24),17,14.15
معجونة بيج sibax  تركي  (تعبئة 24),17,14.15
لاصق متعدد الاستخدامات 280 مل ابيض تركي,16,3.5
لاصق متعدد الاستخدامات 280 مل سكني تركي,16,3.5
لاصق بورسلان 75 غم ماليزي,16,0.59
لاصق خشب 75 غم ماليزي,16,0.59
لاصق زجاج 32 غم ماليزي,16,0.39
خلط اصبعين 56.8 غم ماليزي,21,9.6
تفلون مواسير SK جودة عالية 15 م(تعبئة 10),13,1.05
فرد سيليكون 40 واط تايواني,16,3.75
فرد سيليكون 60 واط تايواني,16,4.25
فرد سيليكون 80 واط مع ضوء  تايواني,16,4.75
فرد سيليكون 100 واط مع كبسة وضوء تايواني,16,5.75
تفلون مواسير 10 م HIGHPOWER ( تعبئة 10 ),13,0.9
 فرد سيليكون صيني,16,2.25
 فرد معجونة صيني,16,0.95
 فرد معجونة تايواني,16,2.35
 فرد معجونة بلاستيك تركي,16,0.9
خيط قنب ( تعبئة 10 ),13,3.9
حبل ستوك بالكيلو,6,4
 حبل 2 ملي 100م مواد اماراتي,23,0.48
 حبل 6 ملي 50 م مواد اماراتي,6,2.1
 حبل 8 ملي 50 م مواد اماراتي,6,2.1
 حبل 10 ملي 50 م مواد اماراتي,6,2.1
 حبل 12 ملي 50 م مواد اماراتي,6,2.1
 حبل 14 ملي 50 م مواد اماراتي,6,2.1
 حبل 16 ملي 50 م مواد اماراتي,6,2.1
 حبل 18 ملي 50 م مواد اماراتي,6,2.1
 حبل 4 ملي 25م اردني,23,0.55
 حبل 6 ملي 50 م اردني,6,1.65
 حبل 8 ملي 50 م اردني,6,1.65
 حبل 10 ملي 50 م اردني,6,1.65
 حبل 12 ملي 50 م اردني,6,1.65
 حبل 14 ملي 50 م اردني,6,1.65
 حبل 16 ملي 50 م اردني,6,1.65
 حبل 18 ملي 50 م اردني,6,1.65
حبل 4 ملي بالكيلوغرام اردني,6,2.1
شبر اباجور 5.5 م,23,0.7
شبر اباجور 7.5 م,23,0.85
 حبل نخب تاني,6,1.4
 شبر اباجور 40 م,23,4
 شبر شوادر 1.8 سم,6,1.75
 شبر شوادر 3 سم,6,1.5
 شبر شوادر 4.4 سم,6,1.5
 شبر شوادر 10 سم,6,1.5
 حبل جوت  6 ملي هندي,6,1.85
 حبل جوت  8 ملي هندي,6,1.85
 حبل جوت  10 ملي هندي,6,1.85
 حبل جوت  12 ملي هندي,6,1.59
 حبل جوت  14 ملي هندي,6,1.59
 حبل جوت  16 ملي هندي,6,1.59
 حبل جوت  18 ملي هندي,6,1.59
 حبل جوت  20 ملي هندي,6,1.59
 حبل جوت  22 ملي هندي,6,1.59
 حبل جوت  24 ملي هندي,6,1.59
 حبل ليف  22 ملي  هندي,6,2.3
 حبل ليف  24 ملي  هندي,6,2.3
حبل جوت ايطالي,6,1.75
حبل جوت 36 ملي ايطالي,6,1.75
حبل جوت 50 ملي ايطالي,6,1.75
حبل مانيلا 18 ملي ايطالي,6,1.75
حبل مانيلا 20 ملي ايطالي,6,1.75
حبل مانيلا 22 ملي ايطالي,6,1.75
حبل مانيلا 24 ملي ايطالي,6,1.75
حبل مانيلا 26 ملي ايطالي,6,1.75
 حبل رافيا ( تعبئة 15 رول),13,6.75
حبل غسيل 10 م,16,0.35
حبل غسيل 20 م,16,0.55
 خيط بناء سماكة 0.85 ملي  ابيض  (تعبئة 10),13,2.85
 خيط بناء سماكة 0.85 ملي ازرق   (تعبئة 10),13,2.85
 خيط بناء سماكة 0.85 ملي احمر   (تعبئة 10),13,2.85
 مشد تربيط عرض 2.5 سم طول 5 م قوة الشد 800 كغ,16,1.8
 مشد تربيط عرض 2.5 سم طول 10 م قوة الشد 800 كغ,16,2.16
 مشد تربيط عرض 3.8 سم طول 5 م قوة الشد 2 طن,16,3
 مشد تربيط عرض 3.8 سم طول 10 م قوة الشد 2 طن,16,3.85
 مشد تربيط عرض 5 سم طول 5 م قوة الشد 3.4 طن,16,4.65
 مشد تربيط عرض 5 سم طول 10 م قوة الشد 3.4 طن,16,5.4
 مشد تربيط عرض 5 سم طول 5 م قوة الشد 5 طن,16,6.45
 مشد تربيط عرض 5 سم طول 10 م قوة الشد 5 طن,16,6.9
حبل فولاذ 6 ملي - 100 م,23,19.5
حبل فولاذ 8 ملي - 100 م,23,29.5
حبل فولاذ 10 ملي - 100 م,23,49.5
 سلم حديد مجلفن 3 درجات SK أردني,16,8.4
 سلم حديد مجلفن 4 درجات SK أردني,16,11.2
 سلم حديد مجلفن 5 درجات SK أردني,16,14
 سلم حديد مجلفن 6 درجات SK أردني,16,16.8
 سلم حديد مجلفن 7 درجات SK أردني,16,19.6
 سلم حديد مجلفن 8 درجات SK أردني,16,22.4
 سلم حديد مجلفن 9 درجات SK أردني,16,25.2
 سلم المنيوم 3 درجات تركي,16,19.5
 سلم المنيوم 4 درجات تركي,16,23.75
 سلم المنيوم 5 درجات تركي,16,28.5
 سلم المنيوم 6 درجات تركي,16,33
 سلم المنيوم 7 درجات تركي,16,38.5
سلم المنيوم صناعي 7 درجات  صيني,16,18.5
سلم المنيوم صناعي 9 درجات  صيني,16,22.5
سلم المنيوم صناعي 11 درجة  صيني,16,27.5
سلم المنيوم صناعي 13 درجة  صيني,16,33.5
 سلم حديد 3 درجات تركي,16,10.35
 سلم حديد 4 درجات تركي,16,12.85
 سلم حديد 5 درجات تركي,16,15.45
 سلم حديد 6 درجات تركي,16,18.35
 سلم حديد 7 درجات تركي,16,20.85
 سلم حديد 8 درجات تركي,16,24.15
 سلم حديد مجلفن مزدوج 3 درجات  SK أردني,16,12.45
 سلم حديد مجلفن مزدوج 4 درجات  SK أردني,16,16.6
 سلم حديد مجلفن مزدوج 5 درجات  SK أردني,16,20.75
 سلم حديد مجلفن مزدوج 6 درجات  SK أردني,16,24.9
 سلم حديد مجلفن مزدوج 7 درجات  SK أردني,16,29.05
 سلم حديد مجلفن مزدوج 8 درجات  SK أردني,16,33.2
 سلم خشب 3  درجات خليلي,16,13.09
 سلم خشب 4 درجات خليلي,16,17.44
 سلم خشب 5 درجات خليلي,16,21.8
 سلم خشب 6 درجات خليلي,16,26.16
 سلم خشب 7 درجات خليلي,16,30.52
 سلم خشب 8 درجات خليلي,16,34.88
 سلم خشب 9 درجات خليلي,16,39.24
 سلم خشب 10 درجات خليلي,16,43.6
 سلم منزلي  2 درجة بلاستيك تركي,16,11.25
 سلم منزلي  3 درجة بلاستيك تركي,16,13.95
 سلم منزلي 2 درجة حديد تركي,16,11.25
 سلم منزلي 3 درجة حديد تركي,16,13.95
 سلم المنيوم 3 درجات صيني,16,17.5
 سلم المنيوم 4 درجات صيني,16,19.5
 سلم المنيوم 5 درجات صيني,16,21.5
 سلم المنيوم 6 درجات صيني,16,23.5
 سلم المنيوم 7 درجات صيني,16,25.5
 سلم المنيوم 8 درجات صيني,16,27.5
 سلم المنيوم 9 درجات صيني,16,29.5
 سلم المنيوم 3 درجات - درجة عريضة 13 سم صيني,16,19.5
 سلم المنيوم 4 درجات - درجة عريضة 13 سم صيني,16,22.5
 سلم المنيوم 5 درجات - درجة عريضة 13 سم صيني,16,24.5
 سلم المنيوم 6 درجات - درجة عريضة 13 سم صيني,16,26.5
سلم حديد 2 درجة - درجة عريضة 23 سم  صيني,16,14.01
سلم حديد 3 درجات - درجة عريضة 23 سم  صيني,16,15.91
سلم حديد 4 درجات - درجة عريضة 23 سم صيني,16,18.76
سلم حديد 5 درجات - درجة عريضة 23 سم صيني,16,22.56
مجموعة طقم الن كي مشرنف 27 قطعة مقاس ( صغير + وسط + كبير ),19,3.9
"مانجيت سيفون 1.25"" تركي",16,0.1
"مانجيت سيفون 1.5"" تركي",16,0.1
"صباب بلاستك 1.25"" مع غطاء ستانلس ستيل تركي",16,1.5
يد شطاف بلاستيك إيطالي,16,0.95
طقم شطاف بلاستيك  تركي ( 1510-2 ),19,2.65
يد شطاف بلاستيك تركي,16,0.9
طقم شطاف بلاستيك تركي ( 1510L / 1310L ),19,2
طقم شطاف كروم  تركي,19,3.75
غطاء مرحاض تركي,16,2.75
غطاء مرحاض نخب  تركي,16,4.25
خزان نياجرا مخفي تركي,16,59
عدة نياجرا برتغالي,16,5.25
حنفية ستيم إيطالي,16,2.45
حنفية ستيم ( نحاس + زنك ) صيني,16,1.4
حنفية ستيم بلاستيك (نحاس) صيني,16,0.65
حنفية بلاستيك رقبة طويلة POLO صيني,16,0.55
حنفية بلاستيك رقبة قصيرة POLO صيني,16,0.5
حنفية بلاستيك رقبة قصيرة صيني,16,0.5
محبس زاوية مجوز ايطالي,16,2.9
خضاضة حمام تايواني,21,7.9
زمبرك مجاري 5 م,16,2.25
"سيفون مزدوج مع صباب 1.5"" تركي",16,2.5
"سيفون حلزوني 1.5""  تركي",16,0.6
"سيفون حلزوني 1.25""  تركي",16,0.55
"سيفون حلزوني 1.5""  مع صباب تركي",16,0.85
"سيفون حلزوني  1.25"" مع صباب تركي",16,0.8
"سيفون حلزوني 1.25 "" انجليزي",16,0.95
سيفون حلزوني مع صباب 1.5 انش صيني,16,0.45
عبوة صابون سائل 500 مل,16,3.9
عبوة صابون سائل 800 مل,16,5.25
كف دش حبيبات مع بربيش,16,2.3
كف دش عادي مع بربيش,16,2.2
كف دش حبيبات ( دون بربيش ),16,1.15
كف دش 5 حركات,16,1.85
بربيش  كروم  1.2 م,16,1.45
بربيش  كروم  1.5 م,16,1.65
قصبة بطارية مجلى,16,1.5
طقم يونيكا صيني,16,5.75
عوامة تركي,16,3.75
نبل 1 سم إيطالي,16,0.5
نبل 1.5 سم إيطالي,16,0.6
نبل 2 سم إيطالي,16,0.75
نبل 2.5 سم إيطالي,16,0.85
نبل 3 سم إيطالي,16,0.95
نبل مزدوج إيطالي,16,0.38
"نبل كروم  1/2"" 1 سم - وزن 32 غم هندي (تعبئة 5 حبة)",13,1.28
"نبل كروم 1/2"" 1.5 سم - وزن 40 غم هندي (تعبئة 5 حبة)",13,1.7
"نبل كروم 1/2"" 2 سم  - وزن 47 غم هندي (تعبئة 5 حبة)",13,2.04
"نبل كروم 1/2"" 2.5 سم - وزن 55 غم هندي (تعبئة 5 حبة)",13,2.38
